"rep","b","theta","g","x","c","a","w","r","mu","m","ep_s","tau_s","tau_p","timestep","S","P","I_s","I_p","H","P.prop","i_s_mean","i_p_mean","H_SP","seeds"
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.2,100,1.47823535321716,0.818577966443996,0.162431859229221,0.144359213047087,4.0960673300955,0.356397256771726,0.109882272045322,0.17635365104463,1.7833697214451,3.61223488124019
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.25,100,1.36981375761614,0.835277707807829,0.149147738273868,0.160591700909229,3.63794645843404,0.378795039074369,0.108881763995003,0.192261447190659,1.64979390446037,3.56634093866391
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.3,100,1.27664895803057,0.849287180532616,0.137632920691892,0.175198660435584,3.25256184890948,0.399488566531733,0.107807960697521,0.206289067410286,1.52994334585597,3.51893513927544
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.35,100,1.19642621606595,0.861126999425271,0.127635086033181,0.188284351467135,2.92759250733178,0.418519916249011,0.106680281925672,0.21864876097579,1.42285141657094,3.47220283334741
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.4,100,1.12709356046228,0.871203178327194,0.118927294872539,0.199989431260291,2.65244676968052,0.435972877008722,0.105516790304224,0.229555442674454,1.32735379996032,3.42731418862055
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.45,100,1.06690166593872,0.879834766826171,0.111313534027958,0.210465698292954,2.41830415816767,0.451953717009636,0.104333452258713,0.239210481590955,1.24223501315637,3.38481731632044
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.5,100,1.01438731042126,0.887274670161402,0.104627762912231,0.219861644623029,2.21793638612871,0.46657853983574,0.103143801028801,0.247794343754943,1.16631473352017,3.34489321936115
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.55,100,0.968337428604969,0.893725048721275,0.0987306146944723,0.228314923949223,2.04546564566886,0.479965124480992,0.101958895502685,0.255464389496403,1.09849463730453,3.30751597678464
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.6,100,0.927749794197472,0.899348724622118,0.0935055565956512,0.235949057364807,1.89612652462153,0.492227822067936,0.100787472204762,0.262355470025208,1.03778012246791,3.27255083144944
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.65,100,0.8917966476923,0.904277718897701,0.0888552332700742,0.242872620407896,1.76605585925143,0.50347454187799,0.0996362046213166,0.268581891748868,0.983286601102403,3.23981272971515
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.7,100,0.859793288954659,0.908619725474825,0.0846982422980718,0.249179795308393,1.65211647020574,0.513805156409098,0.0985100062842411,0.274239913928984,0.93423677428586,3.20910019507342
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.75,100,0.831171849307359,0.912463082674982,0.0809663910858541,0.254951600072218,1.55175322807421,0.523310852483095,0.0974123355516983,0.279410317976701,0.889953051301871,3.18021409539993
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.8,100,0.805459767320774,0.915880632051835,0.077602405946191,0.260257384674221,1.46287724919109,0.532074093180903,0.0963454775703104,0.284160812628136,0.849847740588834,3.15296733024303
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.85,100,0.782262286296904,0.918932739666775,0.0745580377221898,0.265156361929278,1.38377348289745,0.540168955141534,0.0953107915698389,0.288548171681672,0.813412608065662,3.12718918063715
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.9,100,0.761248286755335,0.921669678114011,0.0717925036938302,0.26969905052033,1.31302726995487,0.547661678913485,0.0943089198923929,0.292620075201138,0.780208719238915,3.10272661400109
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,0.95,100,0.74213883867247,0.924133515323706,0.0692712095146024,0.273928573694808,1.24946606574135,0.554611323357422,0.0933399599979352,0.296416663991303,0.749857046325466,3.07944392868896
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.25,1,100,0.724697951099501,0.926359619644743,0.06696470188465,0.277881795252762,1.19211318380113,0.56107045330174,0.0924036031605335,0.299971835300128,0.722030052085803,3.0572215605936
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0,100,1.98415654757325,0.775998766207905,0.256226680574951,0.0794852919023332,5.62603277939909,0.281143152464439,0.129136322881545,0.102429662730981,2.03830297204977,3.94062497012643
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.05,100,1.78386761524584,0.805702408425026,0.227993032332021,0.100420252220798,4.82258924073939,0.311133663527236,0.127808269169459,0.124636902125063,1.86231273788963,3.93043218056297
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.1,100,1.61199942240447,0.829579811192718,0.203591560851957,0.120034024558133,4.1511860507263,0.339771816444595,0.126297539578692,0.144692557531692,1.70020533988993,3.89717264613311
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.15,100,1.46698756693327,0.848822770129798,0.182852796245144,0.137893605884747,3.59918367691419,0.366533803111996,0.124645089274613,0.162452764861222,1.55417894950703,3.85189416781606
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.2,100,1.34538904557074,0.864425487066359,0.165341017757118,0.153875017460081,3.1479289133474,0.391175582520398,0.12289457707527,0.178008422660343,1.42452177178453,3.80167776525743
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.25,100,1.24340793241766,0.877176935281044,0.150560357592821,0.168042149190817,2.77874296198504,0.413648587539424,0.121086856266129,0.191571554645331,1.31036630710309,3.75068226896891
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.3,100,1.15755770349563,0.887689015102911,0.138046772321,0.180553658755486,2.47530320987767,0.434025395093253,0.11925692507952,0.203397423741415,1.210271204627,3.70115116181809
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.35,100,1.08487341957071,0.896432346843164,0.127399744538885,0.191603489912517,2.22420956556186,0.452445231846112,0.117432819571981,0.213740044730937,1.12259783586439,3.65416267184634
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.4,100,1.02292400202289,0.903768643786897,0.11828659566958,0.201387427748094,2.01479195939592,0.469077746132696,0.115635761244884,0.222830731219284,1.04572567076421,3.61012501298853
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.45,100,0.969750115848394,0.909976832802542,0.110436082514863,0.210086588640013,1.83867464596867,0.484100541015079,0.113880968622774,0.230870260721901,0.978160496814853,3.56908169905514
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.5,100,0.92378369754112,0.91527316199545,0.103628872111325,0.217860836977027,1.68931739252824,0.497686168455984,0.112178719311846,0.238028214988904,0.918578119957607,3.53089143917946
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.55,100,0.883771468935324,0.919826377030733,0.0976880470254181,0.224847544115178,1.56161319997901,0.509995273662599,0.110535416065312,0.244445636404777,0.865832260485189,3.4953303651478
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.6,100,0.84870971892084,0.923769091911398,0.0924707720452883,0.231162948922632,1.45156154821775,0.521173560025611,0.10895453414021,0.250238886477925,0.818944372901243,3.4621480111647
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.65,100,0.81779138734742,0.927206297564127,0.087861384973088,0.236904586210125,1.35601268975091,0.531351018732799,0.107437405593221,0.255503642320485,0.777085666918607,3.43109650949363
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.7,100,0.790364179392119,0.930221740666281,0.0837658301839727,0.242153978137644,1.27247125565678,0.540642422922249,0.105983839308606,0.260318553686134,0.739556938611695,3.40194464075889
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.75,100,0.765897812127318,0.932882723418655,0.0801072401160024,0.246979200046503,1.19894672605808,0.549148464971571,0.104592595575513,0.264748391031854,0.705769050781329,3.37448354009341
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.8,100,0.743958534041908,0.935243732460877,0.0768224532124381,0.251437158900734,1.13383990745751,0.556957164194803,0.103261740671303,0.268846665498774,0.675225331739769,3.34852796465865
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.85,100,0.72418932210279,0.937349197672535,0.0738592772055772,0.255575539648492,1.07585668239491,0.564145330677789,0.10198890670069,0.272657767546068,0.647506313931493,3.32391532919879
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.9,100,0.706294466677669,0.939235602041616,0.0711743378616633,0.259434431005943,1.02394228136658,0.570779969260982,0.100771478780599,0.276218693629171,0.622256803951028,3.30050373319621
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,0.95,100,0.690027533210044,0.940933105383093,0.0687313845645525,0.263047665747425,0.977230969512263,0.576919566982769,0.0996067276399979,0.279560432343729,0.599175079022888,3.27816964057173
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.3,1,100,0.675181920706885,0.942466801988084,0.0664999514483505,0.266443917497471,0.935007325007656,0.582615241965483,0.0984919018251083,0.282709074670239,0.578003933666114,3.25680555445127
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0,100,1.84633515844792,0.82222912327694,0.262979674290876,0.0903030440758133,4.60946423109423,0.308116663671105,0.142433335078743,0.109827104780619,1.72731991605421,4.12064734297932
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.05,100,1.64706612608755,0.846363176585971,0.230930220120229,0.110193402679968,3.90339507641305,0.339437406818986,0.140207012009155,0.130196357460236,1.56547252902969,4.08643843539611
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.1,100,1.48183059222325,0.865435442280518,0.204217360804787,0.128283234934344,3.33405641394365,0.368699341940369,0.137814242651309,0.148229698793366,1.42039988860849,4.03806353927401
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.15,100,1.34594957048728,0.88057449912909,0.18214693663736,0.144373167384609,2.87848692182907,0.395492917029553,0.135329688891254,0.163953382169706,1.2928164402575,3.98408848831306
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.2,100,1.23419596723607,0.892690672249972,0.163922534777251,0.158519676213957,2.51355948631763,0.419717090547754,0.132817266567763,0.177575145727038,1.1818022830427,3.92946694757422
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.25,100,1.14183429806846,0.902486223527685,0.148811172254161,0.170905321721427,2.21942745322467,0.441460237763035,0.130326416456303,0.189371668249277,1.08565532154997,3.87676944567326
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.3,100,1.06493219234562,0.910492005155779,0.136196721211676,0.18175587544605,1.98023897533568,0.460909614404547,0.127892388069976,0.199623801655405,1.00243733869433,3.82714915192023
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.35,100,1.00035262883687,0.917106622956682,0.12558267827721,0.191295892590578,1.78375064269373,0.478292627130844,0.125538409813775,0.20858631679472,0.930267822393227,3.78097670442489
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.4,100,0.945637054306771,0.922629672782935,0.116576597389058,0.199728674699809,1.62063878810531,0.493842586502711,0.12327837287903,0.216477618910051,0.867455789158038,3.73821996439932
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.45,100,0.898870078027596,0.927287521646228,0.108870544502726,0.207229656275296,1.48382819949761,0.507780665705881,0.121119333220683,0.2234793970994,0.812541151849458,3.69865822339971
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.5,100,0.858558650711902,0.931252516027334,0.102223056653355,0.213946380428802,1.36793666988898,0.520307691299041,0.119063568422021,0.229740458948218,0.764291057799775,3.66199767230478
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.55,100,0.82353403781146,0.934657041678724,0.0964441965366971,0.22000127538164,1.26884584746435,0.531601515092286,0.117110152232441,0.235381819823985,0.721676877027651,3.62793077163758
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.6,100,0.792875653176552,0.937603752157344,0.0913837602116572,0.225495303194521,1.1833800103313,0.541817342215889,0.115256105854102,0.240501707331777,0.683845185723531,3.59616478419337
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.65,100,0.765853053896499,0.94017301230178,0.0869221870240011,0.230511581906575,1.10906895104517,0.551089476843029,0.113497212790051,0.245179960380085,0.650089100641134,3.5664338366515
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.7,100,0.741882126720222,0.942428336620107,0.0829636254102997,0.235118615961974,1.0439737105987,0.559533623481196,0.111828580878572,0.249481691950388,0.619822611876607,3.53850247606287
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.75,100,0.720492047054693,0.94442038721774,0.0794306608224084,0.239373029926474,0.986558362440324,0.567249284573006,0.110245020950771,0.253460252622951,0.592558708873749,3.51216505396818
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.8,100,0.701300306325497,0.946189934624761,0.0762603039335169,0.243321817561995,0.935595270093175,0.574322026987551,0.1087412956271,0.257159592020487,0.567891236523218,3.48724324969061
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.85,100,0.683993752424431,0.94777006835259,0.0734009275443668,0.247004163910464,0.89009464352299,0.580825519162005,0.10731227775721,0.260616126377366,0.545480070209634,3.46358293492137
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.9,100,0.6683141111838,0.949187861228423,0.0708099163590883,0.25045290972801,0.849251778967896,0.586823309904763,0.105953046889375,0.263860211406284,0.525039099458645,3.44105097981845
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,0.95,100,0.654046856710931,0.95046563316375,0.0684518532239542,0.253695724470398,0.812407230971721,0.592370354959335,0.104658943807459,0.266917304128018,0.506326523538108,3.41953227874892
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.35,1,100,0.641012596088918,0.951621918881972,0.0662971105028595,0.256756045377435,0.779016501671804,0.597514313507996,0.103425597105838,0.269808881324516,0.489137020671715,3.39892710489492
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0,100,1.71578341168948,0.853984986554075,0.262989682635627,0.0982839169153194,3.84206786259326,0.332319825840249,0.153276736937717,0.115088577039166,1.49510277471671,4.23935466708657
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.05,100,1.52612969358271,0.873706510291585,0.229218326412577,0.116876211388302,3.23685998718928,0.36406922642515,0.150195836812838,0.133770562553433,1.34878371363999,4.19035315925479
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.1,100,1.37229644458245,0.889107166993148,0.201750447680922,0.133439423878101,2.75960690319959,0.393166068384262,0.147016665733845,0.150082497174527,1.22030710885656,4.13368818705598
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.15,100,1.24775084383058,0.901221087372714,0.179466033682448,0.147957482722234,2.38355377727169,0.419373131071137,0.143831626778539,0.164174457073089,1.10916003260082,4.07570917973618
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.2,100,1.14642699327242,0.910852580371216,0.161311566308703,0.160600951586796,2.08535913586873,0.442746135255701,0.140708102003292,0.176319368301447,1.01364888009624,4.01970691794613
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.25,100,1.0633032603765,0.918604705277468,0.146406581360809,0.171610246556472,1.84650646460452,0.463495137613194,0.137690334278642,0.186816206765059,0.931681236769857,3.96713601265656
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.3,100,0.994430549684193,0.92492305853725,0.134053473524944,0.181231947760411,1.65292766676355,0.481892994899634,0.134804259148631,0.195942728519522,0.861189756636469,3.91845082137981
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.35,100,0.936770974659428,0.930136144703623,0.123712413668762,0.189690236099666,1.49412102685212,0.498223042301625,0.132062603363366,0.203938140862281,0.800318886438163,3.87360474332474
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.4,100,0.888003965469353,0.934487261871814,0.11496912713866,0.197177498345395,1.36227874805571,0.512752680425868,0.129469159608869,0.211000734189186,0.747481649084886,3.83232608612233
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.45,100,0.846355054087551,0.938158103848068,0.107505712110463,0.203854048614883,1.25157641906572,0.525722155466401,0.127022000508243,0.217291784592308,0.701354547877686,3.79426218555446
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.5,100,0.810460010464804,0.941285745803733,0.101077125555977,0.209851541567142,1.15763710144672,0.537341530547677,0.124715746922551,0.222941378324981,0.660847669991021,3.75905060071812
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.55,100,0.779261884641278,0.943974743046916,0.0954931691473564,0.215277434769356,1.07714043782545,0.547791712339184,0.122543102684042,0.228054231699562,0.625068212060049,3.7263515453573
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.6,100,0.751934529556766,0.946305741746664,0.0906049975192206,0.220219338354514,1.00754130655036,0.557227241478826,0.120495859623083,0.232714786183205,0.593285487086615,3.69586040528936
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.65,100,0.727826187607388,0.94834163418021,0.0862951020082708,0.224748819016871,0.946867881744328,0.565779644408651,0.118565535944718,0.236991407860263,0.564900405219874,3.66731043392942
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.7,100,0.706417873353631,0.950131990948023,0.0824698841480302,0.22892455954942,0.89357624488759,0.573560755050719,0.116743767759605,0.2409397449306,0.539420070680632,3.64047090974336
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.75,100,0.687292546992021,0.951716280925362,0.0790541329589885,0.232794914051711,0.846445047645286,0.580665744268544,0.115022537789728,0.244605371072734,0.51643714983575,3.61514345908677
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.8,100,0.670112136670699,0.953126233210578,0.0759868956853358,0.236399946181724,0.804498569870954,0.587175765984567,0.113394298546598,0.248025852132322,0.495613327529828,3.59115788362795
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.85,100,0.654600282002066,0.954387587027261,0.073218369303716,0.239773044694869,0.76695000648477,0.593160212949912,0.111852028355046,0.251232358796406,0.476666121135803,3.56836811990974
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.9,100,0.640529268381874,0.955521401148757,0.0707075427177141,0.242942201462004,0.733159266730692,0.59867861302283,0.110389245594253,0.254250926426066,0.459358390511687,3.54664859373451
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,0.95,100,0.62771005111549,0.956545043345296,0.0684203941640015,0.24593102333634,0.702601270544236,0.603782210762506,0.108999997757584,0.257103442276229,0.443489986556346,3.52589105004472
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.4,1,100,0.615984574499475,0.957472945171714,0.0663285020285526,0.248759535390143,0.67484190501041,0.608515281284366,0.107678836085219,0.259808422415038,0.428891086396431,3.50600185251899
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.45,0,100,1.60165194258669,0.876331575030761,0.259910228325989,0.104199805078267,3.26969775381654,0.353647055680718,0.162276348197243,0.11890454258094,1.31949939560547,4.32019120448016
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.45,0.05,100,1.42454013066933,0.892690540758936,0.225715402593097,0.121513070577874,2.7518319406859,0.385240257591063,0.158447907316618,0.136120038277283,1.18755200965373,4.26252560935274
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.45,0.1,100,1.28285924895606,0.905374276677516,0.198346014600489,0.136724003157202,2.3488199451103,0.413746643615369,0.154612452427572,0.151013792504624,1.0733863262744,4.20172963165028
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.45,0.15,100,1.16918218467108,0.915306474894309,0.176388084759024,0.149940363655883,2.03378044091766,0.439103600153501,0.150864499195774,0.163814381050015,0.975673545444807,4.14237557646291
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.45,0.2,100,1.07721714269717,0.923184285599261,0.158635036943848,0.161395034717137,1.78501382812223,0.461499513317913,0.147263750878167,0.174824287235751,0.892327811244553,4.08655040114133
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.45,0.25,100,1.00201579402966,0.92951927544157,0.144132790516429,0.171350100096785,1.58607517000656,0.481233444907647,0.143842832992473,0.184342707702737,0.821147487858327,4.03496475177835
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.45,0.3,100,0.939809460379279,0.934683591105554,0.132151822641785,0.180051333167247,1.42482743795948,0.498632731855244,0.140615548377703,0.192633458937992,0.760113480725277,3.9876395481281
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.45,0.35,100,0.887759909880487,0.938948515435392,0.12214119501097,0.187711583417946,1.29238094314582,0.514011159319543,0.137583589494837,0.199916800902448,0.707491641925471,3.94428684185084
1,6,1.5,0.15,1,0.8,0.1,1,2,0.15,0.05,30,0.45,0.4,100,0.843730262551309,0.942513354185826,0.113685370903496,0.194508165123972,1.18220881683966,0.527651069179175,0.13474136930887,0.206371786946185,0.661840751038849,3.90450663899921
